"corpus","preloaded/trends_en"
"subcorpus","-"
"concordance size","10000"
"query","Query:[word=""cold""][word=""day""];Random sample:10000"
"Reference","Left","KWIC","Right"
"2015-07-14","shooter and says the stuff makes loading easy and is a good long-term preservative. </s><s> My trip to the range on a","cold day","in the low 40''s with 15 percent humidity proved Bill''s claims about ease of loading over a lengthy session. </s><s> I fired 19"
"2015-08-25","on fuel type. </s><s> It will raise the temp inside the shop 10\''f an hour. </s><s> I usually set it 58-60\''f, or I get too hot. </s><s> On a really","cold day",", say an unusually cold 20\''f winters day it runs a lot and uses about 1 gallon per hour of oil. </s><s> If it\''s 50\''f outside I don\"
"2015-10-09","and ourselves. </s><s> To see the Love that was shown that Special Day which I will never forget. </s><s> At the steps at 4 a.m. on that","cold day","and seeing THE LOVE EVERYONE DISPLAYED."" </s><s> - Robert Godwin </s><s> ""I was one of a small number of women that attended the March. </s><s> I"
"2015-12-16","1990s to help fulfil its potential. </s><s> This is clear in the excellent all-round flavour of the wine, warming the soul on a","cold day",". </s><s> Described as being perfect with a Sunday roast and all the trimmings, you will have to go some distance to find a better"
"2015-12-25","''appalled'' by election results by Wasilla Sports Complex Contractor | best - find the best contractors </s><s> On a clear and","cold day","in Wasilla, the afternoon sun was just setting over the Alaskan plains as the final ballots were being counted. </s><s> But many"
"2015-12-30","<s> In the above story about the violin virtuoso, there was one person in the crowded subway who recognized Joshua Bell that","cold day","in January. </s><s> She had seen him perform at a previous concert. </s><s> She stopped and relished the moment. </s><s> She was the only one. </s><s> In"
"2015-12-02","half that just lacked a goal. </s><s> This Super League ''match of the day'' continued into a competitive second half on a bitterly","cold day","in Fife with play raging from end to end. </s><s> The real drama came in 78 minutes when Kelty''s Gary Leighton foul on Kieran"
"2015-12-06","stage, such as The Satin Dollz, Bling Divas, A-mas Entertainers, and The Stargazers. </s><s> The seating area is great for a","cold day",". </s><s> Why? </s><s> Because each seating area has a mini-fireplace set in front of them. </s><s> There are almost a performance almost every"
"2016-01-07","why wiping the glass with shaving cream could work, too. </s><s> These simple strategies might be worth a try next time a","cold day","has you running late. </s><s> Volvo Makes Semi-Autonomous Driving Features Standard on All-New Volvo S90 sedan </s><s> ROCKLEIGH,"
"2016-01-13","and effort, but we applaud Walker for taking these initial steps. </s><s> All in all a welcome ray of sunshine on an awfully","cold day",". </s><s> Watch: 9-Minute Video Essay Explores The Influence Of Neo-Realism & Post-Modernism In Martin Scorese''s Films </s>"
"2016-01-15",". </s><s> Warm Car Or Stolen Car? </s><s> State Police and Division of Highway Traffic Safety warn not to leave your car running on a","cold day","</s><s> But the New Jersey State Police and the Division of Highway Traffic Safety are warning drivers that leaving unattended"
"2016-02-01","by Storm Henry passing over the country will have eased off gradually overnight. </s><s> ""Today will just be breezy, it will be a","cold day","of about 5-7C. </s><s> ""There will also be sunshine and showers throughout the day."" </s><s> HSR Layout Residents Clean up Path </s>"
"2016-02-03","of Joachim and Government streets with stunning results, adding plenty of natural light and an enticing menu. </s><s> On a","cold day","I took a brisk walk from the heart of downtown with Boss Rob and real estate mogul Catherine Mackey to help with the second"
"2016-02-03","our taste buds ready for the sidewalk chalkboard''s broadcast of white bean chicken chili. </s><s> It sounded perfect for such a","cold day",". </s><s> After a brief encounter with our waiter, Melvin, we were told the sign was incorrect. </s><s> Today''s soup would be gumbo ($7"
"2016-02-10","has a real impact on whether families are able to support themselves, or whether the homeless are getting shelter on a","cold day",". </s><s> It makes a difference as to the quality of the education that kids are getting. </s><s> This is not an abstraction. </s><s> Hold on a"
"2016-02-15","practical sessions took place outside and huge credit should go to everyone involved for getting stuck in on a bitterly","cold day","!"" </s><s> Marie Day-Webb, Class 4 teacher from Calton School, said ""The children loved the different activities and the"
"2016-02-18",". </s><s> Please provide your response to the same within two weeks,"" the Ombudsman''s mail stated. </s><s> Stitching for a reason </s><s> On a","cold day","in February, 90 women in bonnets and simple dresses gathered at the Benton Firehouse to lend their helping hands to some"
"2016-02-25","and that they''re correctly insulated and they know how to dump the water out of them if the water freezes, if you get a very","cold day",","" Harman said. </s><s> Another tip to protect your tankless system is to buy a freeze protection kit that will open the valves"
"2016-03-01","is running a semi-professional team in Finland in what he calls a ""sacrifice"" for his future career. </s><s> It was a bitterly","cold day","near the end of January when Amokachi arrived in Oulu, just a two-hour drive south of the Arctic Circle, to take on his new"
"2016-03-07","Centre and hike up the cliffs. </s><s> I made it to only one side and rushed back to the coach all sweaty despite the misty, wet and","cold day","we were experiencing. </s><s> Then we made another short stop at the bigger town of Galway. </s><s> The food was delicious at every stop,"
"2016-04-04","with a low temperature of -18 C in the west and -14 C in the east. </s><s> Tuesday: The northern region can expect a mostly sunny and","cold day","with some afternoon cloudiness. </s><s> Winds will be from the northwest at 20 km/h with a high between -4 C and -6 C. </s><s> Monday: It"
"2016-04-27","You Spot The Slut'' or ''Can You Spot The Fuckgirl'' due to the comments it would generate,"" reads one comment. </s><s> ""It will be a","cold day","in hell before it happens though.... </s><s> Go on BuzzFeed, do it! </s><s> Prove everyone calling you out wrong. </s><s> Prove that you don''t"
"2016-05-03",". </s><s> Driver delivery pairs are also welcome. </s><s> While the assigned task involves ""jumping in and out of a car on a hot or","cold day",","" Meal A Day delivery people do more than make sure each Meal A Day participant receives a nourishing meal they"
"2016-08-01","from the ordinary people and from sitting in Black Consciousness leader Steve Biko''s cell in Port Elizabeth, on a very","cold day",". </s><s> ""As I sat in the cell, I reminded myself that perhaps, for his generation, the prospect of death as a result of your"
"2016-08-23","said yesterday and recounted by Gen. Odierno today, your inspiring actions in that narrow pass in Afghanistan, in that","cold day","in November have proven yourself worthy to be a member of this select group. </s><s> Secretary Hagel and I and everyone in the"
"2016-09-26","Voice, I''ve submitted many items railing against the idea of climate change. </s><s> I''ve done it in nearly any situation - on a","cold day",", I''ll say ''see, it''s cold, how can there be global warming?'' </s><s> On a hot day, I''ll write, ''this is the exception that proves"
"2016-10-04","a wee bit of a combustion risk), this could be something where you''re not tied in to one manufacturer. </s><s> It''ll probably a","cold day","in hell before Apple supports Daydream, but for Android gamers, VR just took a big step forward. </s><s> The Daydream View will"
"2016-11-01","tomorrow: It will be dry with spells of sunshine around, although rather a lot of cloud. </s><s> Gentle north-westerly winds. </s><s> A","cold day",". </s><s> Max temp 8-11C (46-52F). </s><s> Thursday: It is set to be cloudy with outbreaks of rain or drizzle, mainly light. </s><s> Staying cold"
"2016-11-25","department, or to escalate to any form of management, is further evidence of the shockingly poor service. </s><s> It will be a","cold day","in hell before Telkom offers to reimburse me for all my time, travelling, parking, data and phone costs, to try to"
"2016-11-26","practice in the home of Andrea Hairston Locke , who was my District Leader,"" he wrote. </s><s> ""At my request, Ron came on a very","cold day","to be my guest in the MLK Kingdom Day Parade. </s><s> One day I brought my mom, to SGI-USA Los Angeles Friendship Center and we"
"2016-11-30","with the lowest temperature record in Sennybridge, Powys at -9.4C. </s><s> On Wednesday, London is set for another dry and","cold day","with temperatures expected to peak at just 4C. </s><s> Trump Announcement Today: Carrier To Keep Jobs In Indianapolis, Tweet"
"2016-12-07","pregnant women in tailored topcoats are the ultimate symbol of bad-ass feminine power. </s><s> ""We shot this video on a","cold day","in November; five pregnant women on the cusp of giving birth, and hungry, everyone having to pee at the same time,"" wrote"
"2016-12-13","drivers being able to order items from Nikola fuel stations on their route, from their dash, and to warm up their cabs on a","cold day","before coming to work through a mobile app. </s><s> Machine vision. </s><s> On the door handle of the tractor will be a biometric reader. </s>"
"2016-12-17","list here that he considered more updated, which is why we cannot know what was on the original list. </s><s> Born in Ourense on a","cold day","of San Silvestre in 1970, with his twin brother Castor. </s><s> He inherited from his mother and his mother grandmother an"
"2016-12-28","down air leaks that showed up as blue streaks along and between different building materials. </s><s> It was a particularly","cold day","so the IR contrast was good. </s><s> As Matt located suspect air leak areas, the others sealed them up using tape and sealants. </s>"
"2017-01-08","wintry with sleet or snow likely - mainly in parts of Ulster and Connacht. </s><s> It says Thursday will be ""a bitterly","cold day",""", with temperatures only rising to between 3 and 6 degrees in moderate to fresh westerly winds. </s><s> Comment on Burbey: ""We"
"2017-01-11","the meat lovers, a nice platter of brisket, pulled pork, ribs, and chicken is just what the doctor ordered on a freezing","cold day","in Portland. </s><s> If you live in Portland, you can walk it, or you can do what I would probably do and Uber over. </s><s> Order up the"
"2017-01-11",", as great as the power that would be given to me if we were in fact invaded by a foreign foe"". </s><s> Delivered on a biting","cold day",", the inaugural address by the John F Kennedy is best remembered for his appeal to the nation when he implored his fellow"
"2017-01-23","behaviour during a walk, especially if you''ve chosen to not put boots on them. </s><s> Their paws are pretty tough, but even a","cold day","can affect them. </s><s> Kootenay lets me know when his paws are getting too cold, indicating that it''s time to go home by lifting"
"2017-01-23","and freezing fog will form again. </s><s> ""During Tuesday, the fog and freezing fog will be slow to clear, making for another","cold day","in the South East. </s><s> ""The rest of England will be dry with sunny spells but it will be cloudier, milder and breezier across"
"2017-01-31","of Alberta, a passionate and gifted musician who would lose his life at the hands of an inattentive driver. </s><s> On that","cold day","in January, as the feeble rays of a noon-day sun washed over bus shelters and store fronts, as pedestrians hustled along"
"2017-02-07","was presented to the Alliance by the famous Jack Nicholas on behalf of the Walsh family from Carrigart. </s><s> It was a very","cold day","with an appreciable breeze making things very difficult. </s><s> This was reflected in the scoring. </s><s> Brian McElhinney"
"2017-02-18","draw in the opening round of the 2017 Division two Football League in Mourneabbey on Sunday last. </s><s> Played on a bitterly","cold day","with heavy underfoot conditions, both sides endeavored to make little of the inclement conditions in an effort to kick"
"2017-03-16","been assaulted."" </s><s> Ag Groups Conduct '' Substantive, Productive '' Meeting with Trump Administration on Trade </s><s> Another","cold day","for local All American BMX racers </s><s> ENDICOTT - The All American BMX Team in Norwich made yet another trip to Grippen Park in"
"2017-04-12","which offered approximately 900 weaners attracted strong interest from across the South Island. </s><s> ""It was a miserable","cold day","up here and we nearly held the sale in a shed, but everyone came dressed for the bad weather so we decided to tough it out in"
"2017-04-14","the thermal mass of the concrete is working with you, not against you -- trapping cool air on a hot day and warm air on a","cold day",". </s><s> That''s the strategy architects AP+I Design used when they renovated their own office in Mountain View in 2015, with"
"2017-04-27","beads of sweat forming at the hairline, and it intensifies with each subsequent bite. </s><s> It''s easy to recommend a soup on a","cold day",", but this gumbo is worth ordering regardless of the forecast. </s><s> Rain or shine, windy or ever-so-slightly less windy ("
"2017-06-10","British Lions. </s><s> Matt Mudway, scrum-half for Cheltenham that day, said: ""The first thing I recall is that it was freezing","cold day","just before Christmas. </s><s> ""I scored the try for us as well which was a nice moment. </s><s> ""Buxton broke off the back of a maul,"
"2017-07-01","only one person had this sentence mitigated to imprisonment. </s><s> George Orwell''s Nineteen Eighty-Four </s><s> ""It was a bright","cold day","in April, as the clocks were striking thirteen."" </s><s> Thus begins one of the most chilling, haunting, amazing, and many say"
"2017-07-24","will help it stay ahead of the e-commerce curve, transforming the business of soup into a lot more than a warm meal on a","cold day",". </s><s> This Might Not End Global Poverty But It''s Where We Should Start </s><s> It is one of Africa''s largest landfills is a sprawling"
"2017-07-26","He was a very friendly chap and I remember that to make the most of working in natural light, we did it outdoors on a bright,","cold day",". </s><s> ""Matt has seen the portrait and he is very pleased it is in the running for this award."" </s><s> The drawing of Berry, best known"
"2017-08-22",", and the modest environment did nothing to lessen his air of a great lord, inherited from his family."" </s><s> After a walk on a","cold day",", Rosas caught pneumonia and died at 07:00 on the morning of 14 March 1877. </s><s> Following a private mass attended by his"
"2017-10-03","women''s teams travelled to Kitchener for the Waterloo/Laurier Invitational. </s><s> On the men''s side, which started out as a","cold day","quickly turned into ""one of the best days on the course we have seen in years,"" according to Lancer head coach . ""Usually"
"2017-10-11","a significant number of vulnerabilities discovered every month. </s><s> This made many people claim that it''ll certainly be a","cold day","in hell when Adobe skips a month and doesn''t release any security fixes for Flash Player. </s><s> But as it turns out, someone"
"2017-10-14","depending of the cpu, memory and the system in general. </s><s> For example, a cpu in a warm day could works slower than in a","cold day",". 20:03, 14 October 2017 (UTC)201.241.84.134 (talk) </s><s> Saudi- Organization of Islamic Cooperation condemns attack on"
"2017-10-19","review: As an appetizer, we ordered the soup to share. </s><s> It came in a large bowl covered with melted cheese -- perfect for a","cold day",". </s><s> Soon after, our main courses came -- a pulled-pork sandwich and a turkey sandwich. </s><s> More than once have I ordered a"
"2017-11-09","discovered something strange. </s><s> ""As you decrease temperature, you get less bounce, like an automobile tire on a very","cold day","- it''s a little more brittle. </s><s> As you increase temperature, the elastomeres get a little mooshy; you get less bounce,"""
"2017-11-10","before the split with Malachi''s. </s><s> This allows full attention on the mission of the church particularly on a freezing","cold day",". </s><s> ""That''s very real and one of the things that we''re happy to do is to serve people every single day here at church who come"
"2017-11-11","foods, a one-dish meal that hits the mark as the days get shorter and the weather turns colder. </s><s> So on the first really","cold day","of November, it seemed appropriate that hundreds of people gladly paid $10 to sample not one, but 25 varieties of soup at"
"2017-11-27","decreasing light to moderate elsewhere; allowing frost and icy patches to form. </s><s> Tomorrow will be a bright, crisp,","cold day","with plenty of sunshine. </s><s> There''ll be some scattered heavy showers around too though, especially in northern and"
"2017-12-01","gear, a hat, gloves and snood to insulate himself. </s><s> Alexis Sanchez (right) set to work with his team-mates on a bitterly","cold day","in Colney </s><s> Jack Wilshere was hardly recognisable as he wrapped up warm for a number of drills </s><s> Arsenal are preparing to"
"2017-12-09","hats and other flags for sale under a clear plastic tarp. </s><s> Todd said the small crowd out and about was because of the","cold day",". </s><s> ""You didn''t come to Florida and expect 40 degree weather,"" Todd said. </s><s> ""Or 34,"" Pantuso added while hammering a tent"
"2017-12-27","of what they get,"" he said. </s><s> ""Some will get heaters and some will get heat lamps, some will get hay beds."" </s><s> ""If you come on a","cold day","you may or may not be able to see some of these animals because they''re inside staying nice and warm,"" Taylor said. </s><s> ""They"
"2017-12-29","modes, and these are all ungraded and straight from the camera. </s><s> I shot most of these on a tripod on a sunny, clear but","cold day","here in Dublin. </s><s> In terms of exposure, I exposed to protect the sky from overexposure. </s><s> I was using full manual, and iso 200"
"2018-01-02","was spectacular, a seperate bowl of noodles and a dipping soup of chili oil and pork. </s><s> It was the perfect way to start a","cold day","in Yunnan, China. </s><s> Price - 11 RMB ($1.67) per bowl Next we tried a Chinese street food snack that''s popular in Yunnan. </s><s> A"
"2018-01-02","them harrowing - and Kotb had been filling in. </s><s> The vibe is far more celebratory today - see the happy posts below. </s><s> Another","cold day",". </s><s> Snow and sleet likely on Wednesday </s><s> Arctic high pressure will continue to control the weather today. </s><s> There will be lots"
"2018-01-04","n''t even slowed down but yet I haven''t bought anything except yesterday I bought 1/4 tank of gas in my car . . on a freezing","cold day",". . because I thought I was going to Abilene today. </s><s> I''m so loving this and I''m just hardheaded enough to not spend a dime"
"2018-01-11","of below 5°C. </s><s> On Wednesday, Phulbani recorded a minimum temperature of 3.5°C while Daringbadi shivered at 4°C. The","cold day","forced people to remain indoors till late morning. </s><s> A report said 12 other places in the state recorded minimum"
"2018-01-12","-- but it''s like with weather versus climate. </s><s> No matter how much climate heats up, you''ll still have the occasional","cold day",". </s><s> Oklahoma Dog Keeps Walking Twenty Miles Back to Old Family''s House </s><s> This is so heartbreaking. </s><s> This little girl just"
"2018-01-23","]. </s><s> The unfortunate part some people play in carjacking is the example that I recently watched take place. </s><s> It was a","cold day",". </s><s> A woman leaves her car unattended and running so she can go pay the meter which was about 40 feet away and requires all the"
"2018-01-29",", baseball, cold showers. </s><s> ''''[one of the fembots stands over him and opens her legs]'''' Margaret Thatcher naked on a","cold day","! </s><s> Margaret Thatcher naked on a cold day!* My father was a relentlessly self-improving boulangerie owner from Belgium"
"2018-01-29","of the fembots stands over him and opens her legs]'''' Margaret Thatcher naked on a cold day! </s><s> Margaret Thatcher naked on a","cold day","!* My father was a relentlessly self-improving boulangerie owner from Belgium with low-grade narcolepsy and a"
"2018-02-03","for a second Super Bowl in New Orleans. </s><s> The Superdome construction was behind schedule, so the game was played on a","cold day","in Tulane Stadium. </s><s> ""The Steelers were just getting started as a great team,"" Marshall said. </s><s> ""We were at our peak. </s><s> Chuck"
"2018-02-03",", so if your plans are to stay out late, be aware that there may be a few hazards popping up. </s><s> Tuesday will be a quiet, but","cold day","with partly sunny skies and highs ranging from the upper 20s in the Litchfield Hills to the low and middle 30s elsewhere. </s>"
"2018-02-05","the west will be drier and brighter weather, although some showers affecting more western coasts and hills. </s><s> Another","cold day","at 2 to 4C for most. </s><s> A widespread frost on Saturday morning thanks to a ridge of high pressure building through England"
"2018-02-06","are set to be as low as -8 degrees, making it the coldest night of the winter so far. </s><s> Wednesday in particular will be a","cold day",", with blue skies and sun everywhere. </s><s> The heavy frosts mean that skating is now possible on some outdoor rinks or on"
"2018-02-08","Peete of Williamsport have a place to stay and a warm meal at American Rescue Workers in Williamsport. </s><s> ""Excellent for a","cold day",","" Peete said. </s><s> ""It feels good to have somewhere to come eat, especially on a cold day."" </s><s> ""It''s days like this that make us"
"2018-02-13","her first run in a shortened women''s slopestyle final where winds had their way with the women''s field on a bitterly","cold day",". </s><s> Johnny Hallyday''s grown children fight for a piece of his estate </s><s> In early December the French-speaking world mourned"
"2018-02-14","sure this is freakin'' cold. </s><s> Everything is relative. </s><s> I was absolutely frozen covering Michigan in the Outback Bowl on a","cold day","in Florida. </s><s> I wasn''t dressed for it. </s><s> I remember going down to the bowels of the stadium and shivering. </s><s> But I don''t care if"
"2018-02-16",", such as exposing yourself to discomfort involuntarily to build up resistance (e.g., going lightly jacketed on a","cold day","), fasting occasionally, sleeping on the ground instead of a bed sometimes, but they take up a smaller space within"
"2018-02-23","everything he needs in his vehicle and can set up his radio anywhere, anytime. </s><s> Yes, that takes practice. </s><s> On a recent","cold day","with trees whipping in wind, Josifek digs out a lead fishing sinker the size of a golf ball, ties it to a big ball of twine"
"2018-02-26","study, I often feel that those people who have not so savoury feelings about Valentine''s Day lack said Valentine. </s><s> It''s a","cold day","for those people. </s><s> But it''s 2014 and we must avoid generalising. </s><s> All I''ve mostly seen it as is a day to, as I open one of these"
"2018-02-27","at Queen Alexandra Hospital in Cosham. </s><s> WEATHER: Will today be the day we finally see some snow? </s><s> IT IS set to be another","cold day","in the region, with snowfall seemingly imminent. </s><s> Reports have come though of snow in Chichester, Winchester and"
"2018-03-01","- knew you would do us proud!"" </s><s> while another wrote: ""Great, Well Done Mr Conwell, thanks for cheering us up on this very","cold day","."" </s><s> Many commented on how well the song was received by their children, while others urged it to go viral. </s><s> WHIRL Weddings:"
"2018-03-13","and Saturday with highs in the low 30s! </s><s> There should be some temperature improvement Sunday, but not too much-still a","cold day","for the parade in Holyoke! </s><s> Fire leaves family of 5 displaced in Wilbraham </s><s> A family of five has been forced to find another"
"2018-03-17","zero to -3 degrees, and feeling colder in the east to northeasterly wind. </s><s> According to Met Eireann, Sunday will be a very","cold day",", with further sleet and snow showers - these heaviest and most frequent over Leinster and east Munster. </s><s> Some further"
"2018-03-19","for Thornton Hibs in their 1-1 draw with Haddington Athletic extended their unbeaten run to seven games. </s><s> On a bitterly","cold day",", both sets of players should be congratulated for trying to warm up the hardy souls who braved the elements with a decent"
"2018-03-30","Kevin Anderson to reach Miami Open semis </s><s> Cañon City Tigers tennis falls 5-2 in first loss of the season </s><s> It was a tough and","cold day","for the Cañon City High School Tigers girls tennis team Thursday as they lost their first duel of the season 5-2 to the"
"2018-04-11","Senese has seen Neuqua Valley teammate Alison Dovalovsky play soccer enough to know Dovalovsky has a hard shot. </s><s> And on a","cold day","like Tuesday, hard shots on goal often produce rebounds. </s><s> When Dovalovsky''s shot in the second overtime against"
"2018-04-19","with 12 strikeouts. </s><s> ""Ben, he''s a power pitcher,"" Staples coach Jack McFarland said. </s><s> ""When you''re trying to hit him on a","cold day","with the wind blowing straight in, not much is going to happen. </s><s> I had some good at-bats. </s><s> I thought Ben threw the ball real"
"2018-04-26","tops of just 9C in southeast England, 14C in rIeland and western Scotland. </s><s> Low pressure in the North Sea on Monday gives a","cold day","with strong winds over eastern England. </s><s> Wet too in East Anglia and the southeast. </s><s> Drier further west and north with some"
"2018-05-03","most important thing in her life. </s><s> The person she loved most. </s><s> The person she couldn''t wait to take home and mother. </s><s> But on a","cold day","in March, she had somewhere else to go first -- and she was late. </s><s> She''d thought her appointment was at 2:45 p.m. but it was"
"2018-05-15",", we may be absolutely convinced that we are empathetic and generous but still walk right past a homeless person on a","cold day",". </s><s> The reason for this distorted view is quite simple, according to Pronin. </s><s> Because we do not want to be stingy, arrogant"
"2018-05-24",". </s><s> ""What I noticed right away was it kept my feet a comfortable temperature. </s><s> It can keep them cool on a hot day and warm on a","cold day",", and it helps them stay dry."" </s><s> The alpaca fiber is also soft on Sarnacki''s sensitive skin and fights odor -- even when she"
"2018-06-13","near Trollanes towards the famous Risin og Kellingin (""The Giant and the Witch"") sea stacks during a stormy and","cold day",". </s><s> In fact, it was taken in some of the most intense conditions I have ever photographed in. </s><s> To reach the location where I"
"2018-07-12","."" </s><s> After looking at a number of horses, something clicked when Ochman rode Rio, who stands 16 hands high, on a freezing","cold day","in Boissevain in March 2016. </s><s> ""It was a moment where Arielle was just glowing,"" Lana Ochman said. </s><s> ""(Rio) was out of shape,"
"2018-07-19","she was seen wearing last week to stay warm </s><s> Boots on the ground: The actress added Ugg boots to keep her feet warm on the","cold day","</s><s> Based on the 2013 Pulitzer-winning book by Donna Tartt, The Goldfinch revolves around Theo, who miraculously"
"2018-07-20","lubrication itself. </s><s> Typically, both manual greasing systems (sending a technician out to a bearing position on a very","cold day",") and automated greasing systems are inclined to malfunction when the temperature falls. </s><s> There is no easy solution to"
"2018-10-05","''s not the hard-nosed Murphy Brown of old. </s><s> She''s a proud mama who has a son following in her footsteps. </s><s> It''ll probably be a","cold day","in hell before she apologizes to anyone again thanks to Avery''s new ringtone, but she even took that in stride. </s><s> Avery and"
"2018-10-18","Kansas has been a strong track for the 42 team, this weekend may be a long one for Larson. </s><s> Sunday will be an unseasonably","cold day","in Kansas. </s><s> Because of this, the high groove that Larson usually runs may not be a preferable line. </s><s> Although, testing at"
"2018-11-09",". </s><s> The 44-year-old man, from Beckenham, has been released under investigation, a BTP spokesman said. </s><s> A grey,","cold day",", in New Addington and in this tight knit corner of south London at a memorial in front of the parade of shops they came to"
"2018-11-17","a robust mix of dried fruit, coffee and dark chocolate aromas and flavours. </s><s> A sexy brew that is sure to keep you warm on a","cold day",". </s><s> The first time I had this gin crafted from all Nova Scotia grown ingredients, I was simply blown away with its"
"2018-11-20","Lions </s><s> PITTSBURG -- Big outings from Donovan Franklin and Grant Lozoya helped Pitt State Men''s Basketball survive a","cold day","from deep to defeat Arkansas-Fort Smith 79-71 on Saturday. </s><s> Pitt State shot only 42 percent from the field, 16 percent"
"2018-11-21","to rise above 8C. </s><s> Overnight it will drop to -2C, and people will wake up to frost and freezing fog patches before a","cold day",". </s><s> There may be long periods of rain, which could be heavy over the east. </s><s> Southeasterly winds are expected to get stronger"
"2018-11-22","up warm. </s><s> While this gorgeous piece doesn''t compromise on style, it also feels oh so cosy. </s><s> We could really do with it on a","cold day","like today! </s><s> Or, give our edit below a go. </s><s> These stunning pieces are the perfect affordable alternatives - and look so"
"2018-12-05","alone is a masterful invitation to keep reading: ""It was a pleasure to burn."" </s><s> It''s up there with ""It was a bright,","cold day","in April, and the clocks were striking thirteen,"" in the Great First Line Hall of Fame. </s><s> Why is that? </s><s> Because like all"
"2018-12-08","approached the first jump, he asked his mare to go around rather than over. </s><s> The other riders followed his lead. </s><s> It was a","cold day","and the horses weren''t sufficiently warmed up yet, he explained later. </s><s> The hounds train year-round to stay on the hunt"
"2018-12-08","<s> While some agreed with his method said it wasn''t right to share it online publicly while others said it was too harsh for a","cold day",". </s><s> Yemen peace talks begin but major hurdles remain </s><s> LONDON - The start of UN-led peace talks in Sweden between warring"
"2018-12-15","sides too. </s><s> Marco Silva has now lost all six competitive matches he has played against Pep Guardiola </s><s> It was a bitter","cold day","in Manchester with temperatures coming in at just one degree Celsius during the game. </s><s> Conditions were not ideal to be a"
"2019-01-02","this world on a December morning, almost 37 years to the day that Palan was found dead in that locked room on that bitterly","cold day","in Calcutta, It perhaps should not surprise any of us that he will pass away in the festive season. </s><s> He always was a bit of a"
"2019-01-03","just a few flights, and they weren''t long delays,"" Sky Harbor spokeswoman Heather Lissner said. </s><s> Another unseasonably","cold day","is expected throughout Arizona on Thursday, according to the National Weather Service. </s><s> Temperatures dipped below 30"
"2019-01-05","to frost. </s><s> You will want to make sure that all exposed pipes are covered, too. </s><s> Thursday will be another sunny and","cold day",". </s><s> Highs Thursday will only top out in the middle 40''s. </s><s> Another freeze is expected Thursday night as lows drop into the"
"2019-01-16","subzero temperatures and possibly thunder showers on a freezing cold Wednesday. </s><s> Met Eireann is forecasting a","cold day",", as well as heavy showers in some areas. </s><s> There will be a brief spell of dry and sunny weather but heavy showers will"
"2019-01-17","maybe excepting the year we had a ridiculously high tide that covered the race course with about six inches of water, on a","cold day",", in the second mile). </s><s> NOTE: The 5K welcomes walkers as well as runners; don''t be shy. </s><s> As I note annually, that was how the"
"2019-01-25","and interest rates higher than state law allows. </s><s> Twin Cities forecast shows school-canceling wind chills next week </s><s> A","cold day","off school is in the forecast for the Twin Cities next week. </s><s> As of noon Friday, the National Weather Service was"
"2019-01-29",", so hit those up if you just can''t work up the energy to pour your own drinks and make your own dinner at the end of a long,","cold day","after a record snowfall in Toronto. </s><s> Everbowl Secures $3 Million in Funding from Serruya Private Equity </s><s> Aquaman"
"2019-03-02","La Crosse. </s><s> A Winter Weather Advisory is in effect for that area until midnight early Saturday morning. </s><s> After a quiet and","cold day","on Saturday, Arctic air from near the North Pole will pass through Wisconsin from later Sunday into Monday and Tuesday"
"2019-03-04","aim. </s><s> I''m not bitter, but I am bruised. </s><s> But if I had to pick one lasting memory, it would be Jan. 19 at Lord Roberts. </s><s> On a truly","cold day",", exactly ten men arrived. </s><s> Many didn''t know each other. </s><s> But they all knew what they had to do. </s><s> Sticks in the middle. </s><s> It was"
"2019-03-19","areas and can kill blossoms, branches and trees - it can even take out entire orchards. </s><s> ""In the spring if we get a wet,","cold day","during blossom time, it''s usually a very serious infection of them,"" says Bardenhagen. </s><s> ""We''ve had times when we really"
"2019-03-27","the Ghanaian society. </s><s> The New Power Players </s><s> When Fatimah Asghar and Sam Bailey''s web series Brown Girls premiered on a","cold day","in February 2017, the line for the release party extended around the corner three hours before showtime. </s><s> ""It was this"
"2019-04-16","and the refereeing criteria are different. </s><s> ""The climate is another factor, when the goalkeeper has little to do on a","cold day","they''re affected - as they are when they''re soaked. </s><s> ""It effects their ability to concentrate and to be comfortable"
"2019-06-26","Eagle reports 74-year-old Victor Voss got his ring back Monday. </s><s> Voss says he was wearing the ring over his gloves on a","cold day","in 1966 because it was too large for his finger. </s><s> He took the gloves off in a parking lot and the ring went flying. </s><s> Jimmy"
"2019-10-03","bit more difficult."" </s><s> >>reporter: but members of the mackay pipe band of south bethlehem say despite the unusually","cold day","...the annual parade of shamrocks'' isn''t a forced march...instead they say the weather puts their kilts and"
"2019-11-07","soup was pleasantly spicy, it was otherwise lackluster, like many grocery store soups tend to be. </s><s> It''d do in a pinch on a","cold day",", but it wouldn''t be my first choice of soup. </s><s> Foto: sourceIrene Jiang / Business Insider I was also confused by the very"
"2019-11-11","some lingering flurries until the afternoon. </s><s> The high will only reach the low 20s, add in the wind and it will be a very","cold day",", bundle up if you''re headed outside. </s><s> The gusty winds continue so prepare for another chilly day. </s><s> Wednesday starts to"
"2019-11-12",". </s><s> East Tennesseans welcome first snowfall of winter </s><s> KNOXVILLE, Tenn. (WATE) -- Tuesday turned out to be a bitter,","cold day","with a wintry mix, but the lingering snowfall was a welcome sight to many. </s><s> More: Forecast: Snow ending attention turns"
