"corpus","preloaded/trends_en"
"subcorpus","-"
"concordance size","10000"
"query","Query:alemma,[word=""black""][word=""jacket""];Random sample:10000"
"Reference","Left","KWIC","Right"
"2017-05-29","-- less than three weeks after a similar stickup at the same bank. </s><s> The crook, who wore a gray hoodie, sunglasses and a","black jacket",", followed a 36-year-old woman into the Citibank on First Ave. by E. 68th St. just after 3:50 p.m., cops said. </s><s> ""I want $1,"
"2017-05-31","restaurant nearby. </s><s> Pippa, 33, looked elegant in a white and black striped dress, teamed with black wedges and a smart","black jacket",", while millionaire businessman James was more casual in his blue jeans, white shirt and blue jumper. </s><s> They were looking"
"2017-06-05",", the company is giving out custom Levi''s jean jacket and an assortment of collectible Apple-themed pins. </s><s> The","black jacket",", provided in sizes for both men and women, is embellished with a custom WWDC17 logo and has two interior pockets that"
"2017-06-12","are the police, but it was silent. </s><s> They kicked open the door and entered the kitchen. </s><s> ""I peeped and saw a tall man wearing a","black jacket",", jeans and white takkies holding a gun. </s><s> I realised something was not adding up because he was not wearing police uniform"
"2017-07-04",". </s><s> The youngster is described as mixed race, 5ft 6, slim build, shoulder length brown hair. </s><s> She was last seen wearing a","black jacket","with a fur hood, black jeans, black trainers and carrying a blue handbag. </s><s> Matthias Ginter Snubs Tottenham to Join"
"2017-07-23","more elegant than a black and white polka dots dress matched with gold accessories. </s><s> You can do an all white dress with","black jacket","and still make a great statement with your look. </s><s> You can combine two or three different fabrics but the key to this look is"
"2017-08-04","staff not to shout and demanded money. </s><s> About $4,000 was handed over to him. </s><s> The suspect, who was wearing a white helmet,","black jacket","and dark-coloured trousers, then fled on a bicycle. </s><s> During the escape, he dropped some of the money. </s><s> The actual amount"
"2017-08-20","<s> Casual: The star-studded guest list included actor Orlando Bloom, 40, who sported a white T-shirt, indigo jeans, a","black jacket","left undone, a blazer and black Converse trainers </s><s> Making his way through: The Pirates of the Caribbean star was"
"2017-09-11","looked sharp as she arrived for the TIFF premiere of The Cured Sundya night rocking skinny black pants with tailored","black jacket",", black shirt and skinny white tie </s><s> The dapper star added a black and white check kerchief in her top breast pocket. </s><s> Ellen"
"2017-09-15","''s famous! </s><s> At one stage, the doting duo were interrupted by a fan begging the pair for a photo </s><s> Wearing a checked shirt and","black jacket",", the marketing manager couldn''t wipe the smile from his face as he chatted and joked with his Georgia Love-lookalike"
"2017-10-05","wearing a white tank top and black shorts with a black hoodie. </s><s> The other suspect is described as an hispanic man wearing a","black jacket","and a cowboy hat. </s><s> ZAF Energy Systems : Opens Manufacturing Production Plant in Joplin, Missouri </s><s> JOPLIN, MO--("
"2017-10-06","of his supporters, all of whom were handcuffed, arrived at the Shah Alam magistrate''s court at about 11am. </s><s> Wearing a","black jacket","over a red shirt and dark blue jeans, Jamal then proceeded to speak to journalists before he was taken to the concourse"
"2017-10-08","City, LA, to promote the latest collection of her clothing line The Good American. </s><s> The model looked fantastic in a","black jacket","and trousers with her blonde hair down. </s><s> She wrote: ""Happy anniversary to us! </s><s> I can''t believe that it has been just about a"
"2017-10-14","to 6-foot black men between 20 and 25 years old and about 165 pounds, police said. </s><s> One of them wore a distinctive","black jacket","with multiple military patches. </s><s> Anyone with information on the theft should contact Area Central detectives at (312)"
"2017-10-17",". </s><s> The vehicle did not have a rear number plate and was covered in black mud. </s><s> The man was wearing a balaclava style mask and a","black jacket","or raincoat. </s><s> The U.N. chief says in a report obtained Monday by The Associated Press that the security situation in the"
"2017-10-20","They said were the police but they didn''t want to give me their names."" </s><s> In the video of the interaction, a man in a green and","black jacket","and baseball cap demands to see Bolanos'' identification, saying, ""Why? </s><s> I have reason to believe you are not in the"
"2017-10-26","figure in head-to-toe black while out to dinner this week! </s><s> Katharine paired her black bodysuit with black skinnies, a","black jacket",", and black heels with ribbons, completing her look with a dark purple purse. </s><s> While rumors have been circulating that"
"2017-10-31","''s described as white, slim, 5ft 8ins tall, with fair grey hair. </s><s> The police spokesman added: ""He was last seen wearing a","black jacket","which has the words ''celebrity cruises'' written on it, with black trousers and black trainers."" </s><s> Georgia Basketball"
"2017-11-09","27, kept his outfit dapper at the charity event - which is held to support the prevention of HIV overseas - as he opted for a","black jacket","and grey stonewashed jeans. </s><s> Although to be honest, we just can''t stop staring at Camilla''s amazing hair. </s><s> Clearly"
"2017-11-09",", who is also known as Jock, is white, 5ft 6in, and has dark hair which is worn in a pony-tail. </s><s> Mr O''Connor normally wears a","black jacket",", black jogging trousers, hiking boots and a green cap. </s><s> He also has links to Maryhill in Glasgow and left his dog behind"
"2017-11-16","claimed she then stripped to her bra. </s><s> The pensioner then says she convinced Gaia to put her clothes back on, except for a","black jacket","which was later recovered from the address. </s><s> Detectives had been trying to track Paul Elsey down since he went missing on"
"2017-11-20","on a black jacket and pants. </s><s> As always, Harry thought a little outside the box and had on a pink shirt underneath the","black jacket",". </s><s> That pink shirt was the perfect pop of color. </s><s> We all know how much Harry loves the color pink, so this isn''t a huge"
"2017-11-22","official account of the Sina Weibo microblogging social media site. </s><s> The court also included a video of Jiang wearing a","black jacket","while listening to the courtroom, sitting expressionless as the judge read out the verdict. </s><s> Germany''s ambassador to"
"2017-11-29","weapon, which had been fired three times. </s><s> Police say they only have the barest outlines of the shooter: A man wearing a","black jacket","with a white stripe. </s><s> They believe the attacker might have been wounded and they have searched emergency rooms and"
"2017-12-01","a woman approaches the car and puts two young children, one in a cream puffer jacket and a white bobble hat and another in a","black jacket",", in the back of the car. </s><s> The woman, wearing a black jacket, then gets into the front seat, as busy traffic passes the car in"
"2017-12-05","her hourglass figure, Graham was wrapped in a one-side off-shoulder form-fitting gown. </s><s> She sported a faux-fur","black jacket","over her shoulder to keep her warm through the chilly evening. </s><s> Graham slipped into an elegant yet sparkling pair of"
"2017-12-17","photo on Instagram and it is creating quite a stir on the photo and video sharing platform. </s><s> Wearing a partly unbuttoned","black jacket","having flower designs, the 36-year-old songstress is seen flaunting her figure for the camera while purposely"
"2017-12-19","his genitals exposed. </s><s> She described the man as being aged between 30 and 40, around 6ft, and wearing black clothes and a","black jacket","on Wednesday, December 6. </s><s> Two days earlier on Monday December 4 a woman was walking in Derby Street at 9.10pm when she saw"
"2017-12-20","on another side of town. </s><s> The actress looked her usual stylish self, wearing a pair of jeans with a polka dot scarf and","black jacket",". </s><s> It was however her impressive bodyguard who stole the show as he shielded her from the public eye. </s><s> Justin meanwhile"
"2017-12-31","a Christmas sweater and in another wearing a black Nike shirt and hat. </s><s> The woman is pictured wearing blue jeans, a","black jacket","and shirt and a tan baseball hat. </s><s> Anyone with information regarding their identities are asked to contact North"
"2018-01-06","the same kind of clothing. </s><s> The suspect is described as a black male about 6 feet 1 inch tall, 170 pounds and wearing a","black jacket",", grey hoodie, black jeans, black ski mask and black and white Adidas tennis shoes. </s><s> Police say the suspect also wore a"
"2018-01-14","or who has any information that could assist in tracing him."" </s><s> He is described as white, 6ft tall and was wearing a","black jacket",", black bottoms and a red and black speckled hat. </s><s> Anyone with information is asked to contact Leeds District CID via 101"
"2018-01-18",", 180-pound Hispanic girl with a light complexion, brown eyes and red hair, police said. </s><s> She was last seen wearing a","black jacket","and red jogging pants, and may have been carrying a brown backpack, police said. </s><s> Bellina is known to frequent the areas"
"2018-01-19","length black hair and brown eyes. </s><s> She was last seen wearing dark clothing including a black toque, black sweat pants,","black jacket","and sweater and red running shoes. </s><s> Anyone who has seen TAIT or knows of her whereabouts is asked to contact the Kenora OPP"
"2018-01-27",", as is her dad and most of the family."" </s><s> Chloe, a pupil at Huddersfield New College, was wearing jeans, a hoodie and a","black jacket",", some make up, and had her hair in a bun. </s><s> She did not have a boyfriend but could be with a friend from school, Fran added. </s><s> A"
"2018-02-02","female is described as white, in her 30s or 40s, about 5ft 5ins tall, with a medium build and wearing a black beanie hat,","black jacket","and denim jeans. </s><s> Sergeant Michele Lindsay said: ""This was a despicable theft, where the elderly victim was clearly"
"2018-02-02","while in Glasgow for the Strictly Come Dancing tour </s><s> Wearing jeans, black trainers, and a grey jumper underneath a","black jacket","the Strictly star embraced professional dancer Nadiya as the pair exchanged looks of shock with one another. </s><s> Nadiya"
"2018-02-06","off the bus, and kicked her in the head. </s><s> The first individual is a woman, last seen wearing a blue and white baseball cap, a","black jacket","with a fur-lined hood, a black and white striped shirt and gray sweatpants. </s><s> Sailor, 19, hit boyfriend with bottle and"
"2018-02-09","red dress (LRD): A red short sew dress teamed up with metallic stilettos or black boots finished with a red clutch and a","black jacket","and you are ready to rock the date night. </s><s> Caldwell-Pope, Lakers trounce short-handed Thunder, 106-81 (Feb 09, 2018) </s>"
"2018-02-12",". </s><s> It didn''t have much power behind it, but power is what he brings to his spins and jumps. </s><s> Then Rippon stripped off the","black jacket",", dropped the mic, and started to skate. </s><s> When I spoke to him back in December, just over a week after that performance, I"
"2018-02-21","promoting body confidence. </s><s> The singer has shared a picture of herself posing on a swing bed dressed in an oversized","black jacket","and white ankle boots. </s><s> Earlier this year Lovato captioned an Instagram photo saying she did not like the way her legs"
"2018-03-10","be contained by a hood and they instead chose a plain black waterproof </s><s> These paws-itively adorable pooch is wearing a","black jacket","covered in a multi-coloured paw print </s><s> Is Your Car REALLY Totaled After That Wreck? </s><s> Maybe... </s><s> Your car may, or may not, be"
"2018-04-07","blue eyes, gray hair and a gray beard. </s><s> At the time he was last seen, he was reportedly wearing a dark or black pants with a","black jacket","with white lettering reading ""Swift"" and brown cowboy boots. </s><s> He also was wearing a black T-shirt that read ""Never"
"2018-04-12","won''t have a criminal record. </s><s> A video from the attack, filmed by one of the family members, shows Phillips dressed in a","black jacket","and hat wielding a baseball bat as he screams at the family. </s><s> ''You better get the f*** out of here,'' he says, before"
"2018-06-17","dress, white pumps and a white fascinator and wore her hair in a messy bun -- her signature style. </s><s> Harry sported a","black jacket",", gray pinstriped pants, a khaki vest, a light blue shirt and a cornflower blue tie. </s><s> As they walked through the grounds of"
"2018-07-06",". </s><s> When discovered, he wore dark-coloured jeans with a brown belt, a black quarter-zip fleece sweater, a dark brown or","black jacket","and brown leather-strapped sandals with black soles. </s><s> The man''s ethnicity could not be determined, said the release,"
"2018-07-18","gown (right) </s><s> Other female guests seen arriving at the wedding included these attendants in a purple dress and","black jacket","(left) and a very brave floral gown (right) </s><s> One female guest wore a yellow-ish gown with floral detail (left) while"
"2018-07-27","and finding a way to fight for them, just as activists did in 1968. </s><s> Back then it might have meant wearing a brown beret or a","black jacket",", taking photos for a magazine, or writing a song with a person whose skin was a different color. </s><s> Today it would look more"
"2018-08-05","a comedy show in at The Largo at Coronet in West Hollywood, California Thursday. </s><s> The 60-year-old talk show host wore a","black jacket","with white strips up the shoulders and dark blue pants with white sneakers. </s><s> She continued her effortlessly cool look"
"2018-09-28","looked unbothered by the reports on Thursday. </s><s> Goth looked chic in an all-black suit, while Pattinson kept it simple in a","black jacket",", a striped T-shirt and black pants. </s><s> At one point, they appeared to share a laugh together. </s><s> Meanwhile, 32-year-old"
"2018-10-08","is stronger than ever as they held hands and enjoyed a relaxing date in the park on Monday </s><s> Jeremy wrapped up in a","black jacket",", which he donned over a blue button-up shirt that he had tucked into denim jeans. </s><s> Lisa, meanwhile, slipped her trim legs"
"2018-10-15",". </s><s> The 20-year-old model left the Delilah club wearing a black Off-White bra that showed her slim physique. </s><s> Delilah had a","black jacket","down off her shoulders and completed her outfit with grey trousers and black boots. </s><s> Nightclub outing: Delilah Hamlin"
"2018-10-15","with a shiny gold belt. </s><s> Actress Annabeth Gish, 47, paired a pleated mottled frock cinched at the waist with a tailored","black jacket","that she draped over her shoulders. </s><s> She added black ankle boots and wore her dark hair loose around her shoulders. </s><s> Other"
"2018-11-13","with broken English. </s><s> One of the men had a burgundy zipped jacket and curly hair. </s><s> The other man is described as wearing a","black jacket",". </s><s> A police spokesman said: ""It is possible this group will target other towns and villages in the area. </s><s> If you see them"
"2018-11-19",". </s><s> There are three optional jackets: A ""tanker"" in the newly coined ""heritage green"" color, which is identical to the","black jacket","worn with Army Service Uniform class B''s: the wool ""Ike jacket,"" a cropped green design; and a brown leather ""bomber"
"2018-12-03","back, one way or another."" </s><s> Sage Smith is described as being 5''11"" and weighing about 130 lbs. She was last seen wearing a","black jacket",", dark gray sweatpants, a black scarf and gray boots. </s><s> There is a $20,000 reward being offered for information that may"
"2018-12-04","and weighing 180 pounds. </s><s> He has gray receding hair, blue eyes and wears prescription glasses. </s><s> He was last seen wearing a","black jacket",", dark-colored pants, a black baseball cap and dark- colored shoes. </s><s> Anyone with information was asked to contact the"
"2018-12-05",", Julie attached a picture saying ""we need your help"" accompanied by a description. </s><s> ""Young guy in black trousers and","black jacket","late teens early twenties, was sitting outside Sainsbury''s last night. </s><s> PLEASE if you are about ARMAGH today and happen"
"2018-12-06","suspect is a black male, over 6 feet tall with a large build and grey facial hair. </s><s> He was wearing dark colored pants and a","black jacket","with grey sleeves and hood. </s><s> According to the report, the suspect did not have a gun but portrayed having one by pushing"
"2018-12-19","to all those ""who made this shoot possible."" </s><s> A photo that accompanied her Instagram post showed Daniels dressed in a","black jacket","and stockings as she leaned against a wall. </s><s> The Playboy bunny logo appeared in the bottom left corner of the frame. </s>"
"2019-01-01","waist belt and a double strand pearl necklace draped around her neck. </s><s> The Harry Potter actress kept warm with a padded","black jacket","and carried her belongings in a large cross-body bag. </s><s> Helena wore her brunette locks up in a heavily accessorised look"
"2019-01-10","were last seen in the Kirkoswald Drive area. </s><s> Police describe the man as white, 6ft and of medium build. </s><s> He was wearing a","black jacket","and dark trousers. </s><s> The woman is described as 5ft 6in of stocky build. </s><s> She had long blonde hair and was wearing a black"
"2019-01-12",". </s><s> Ramirez is a 6-foot Hispanic man weighing about 60 pounds with black hair and brown eyes. </s><s> He was last seen wearing a","black jacket","and blue jeans. </s><s> Detroit man arraigned on assault charges one day after decades-old rape case dismissed </s><s> DETROIT - A"
"2019-01-24","the mother, who was also at the scene, but not charged. </s><s> The male passenger, wearing faded jeans, a lime green shirt, and a","black jacket",", slowly exited the truck with his hands raised and told the officer that there were no more adults in the vehicle. </s><s> It was"
"2019-02-04","note, multiple people had a field day on social media over Levine''s eccentric wardrobe choices when he changed from a","black jacket","into a ''70s-inspired patterned tank top and a gold chain during the performance. </s><s> Whether or not the 2019 Super Bowl and"
"2019-02-08",". </s><s> Verschaeve is described as a 5''7"", 160 lbs caucasian with brown hair and brown eyes. </s><s> He was last seen wearing a red and","black jacket","with blue jeans. </s><s> Anyone with information is asked to call the Strathcona County RCMP at 780-467-7741. </s><s> Police are"
"2019-02-22","combination of a plain white T-shirt with a pair of nice cut faded blue jeans or a pleated skirt along with a nice tailored","black jacket",". </s><s> You can go crazy with bags though, but make sure there''s no logo visible. </s><s> Wear rubber shoes -- the older the better"
"2019-03-04","Sunriver and driving the unknown year black Toyota 4Runner in the photos. </s><s> He is known to usually wear black pants with a","black jacket",", but his clothing is unknown. </s><s> Jeremy is not believed to have a cell phone with him. </s><s> If anyone has any information on"
"2019-03-07","more than $1,000 from Princess Auto on Feb. 29. </s><s> He is Caucasian, with short dark hair, clean shaven, and was wearing a","black jacket","with writing on the right sleeve, and blue jeans. </s><s> * Police are looking for a man who broke into a vending machine in the"
"2019-03-13","a description of the suspect, as the woman was attacked from behind, but the male is said to have been wearing a thin","black jacket","and smelled of cigarettes and alcohol. </s><s> According to RCMP, Monday morning''s attack is similar to unsolved attacks that"
"2019-04-08","a cash drawer and several tablet computers, according to Lacey police. </s><s> The man was last seen wearing a black/gray hat,","black jacket",", gray pants and black gloves. </s><s> He also has medium length black hair. </s><s> Anyone with information is asked to call Lacey"
"2019-04-11","113-94 defeat to the playoff-bound Nets. </s><s> ""I can retire and be happy about my career,"" Wade would say, sporting a gold and","black jacket","in the interview room, on his way out to dance the night away with a guest list that included his N.B.A. ""brotherhood"" --"
"2019-04-26","in his choice of campaign clothes, opting mostly for short kurtas and pyjamas in white, coupled with a sleeveless","black jacket",". </s><s> However, even as he fights the election in alliance with a former enemy, the BSP, he has chosen to retain the old"
"2019-05-02","and trousers, throwing in some color in the form of a floral jacket and a stack of elaborate necklaces. </s><s> Rhea threw a tiny","black jacket","over a simple blue and silver dress redolent of the 1950s, rounding off the look with black hose and matching heels. </s><s> She"
"2019-05-14","below, including our favourite by Topshop. </s><s> Highlighting her gym-honed physique, the fitness enthusiast teamed her","black jacket","with a pair of straight-leg jeans. </s><s> The Los Angeles native boosted her frame in a pair of pointed sky-high heels, and"
"2019-05-14","singer flashing her crotch on stage in ''optical illusion'' bondage outfit </s><s> The pretty blonde slipped into PVC boots and a","black jacket","- but not much else </s><s> EUROVISION''s semi-final kicked off on Tuesday night with a singer from Cyprus flashing her crotch. </s>"
"2019-05-15","with the hood pulled tight to only show his nose. </s><s> The other wore a ball cap and sported a beard and mustache. </s><s> A third wore a","black jacket","with white trim around the hood, a ball cap and fabric covering his face. </s><s> One of the people seen departing had stripes"
"2019-05-27","described as being white, bald and around 5ft 5 in height. </s><s> Police said the man with the weapon was also white and wearing a","black jacket","with a white logo on its sleeve. </s><s> The car is believed to have been a series 3 or 5 BMW. </s><s> ''Google can change how cars are sold"
"2019-05-31","announced just two days after the duchess gave birth. </s><s> For the outing, the Duchess of York looked stunning in her leather","black jacket","and green dress. </s><s> Ferguson styled her hair in big curls and matched her outfit with a velvet green Gucci bag and shoes. </s>"
"2019-06-10","British cover girl stuck out her tongue while holding dancer Jackson Williams'' nipple in one hand. </s><s> Cara, who sported a","black jacket","with jeans, held tight for another snap. </s><s> Both images were shared by Magic Mike Live dancer Patrick Packing. </s><s> Meanwhile,"
"2019-07-02","''s as she dressed up to the nines for Paris Haute Couture Fashion Week. </s><s> The actress, 22, looked edgy in a cropped","black jacket","and leather trousers as she attended the library-themed Chanel show at the city''s famous Grand Palais. </s><s> Quirky: Ellie"
"2019-07-11","to be makeup-free. </s><s> Former Today show star Karl, 44, meanwhile, looked relaxed in grey tracksuit pants, a white top and a","black jacket",", which he teamed with white high-top sneakers. </s><s> Time to eat! </s><s> The family enjoyed the winter sunshine and grabbed some"
"2019-07-12","in a bun and wearing a red puffy jacket. </s><s> A third girl was described as slim with long dark hair, wearing baggy jeans and a","black jacket",". </s><s> She is also thought to be around 15 years old. </s><s> Anyone with information is asked to contact BTP by texting 61016 or by"
"2019-08-15","would be. </s><s> Just beneath that slash is a small vertical opening where a single glowing eye peeks out. </s><s> The skin also wears a","black jacket","with a red slash, khaki pants and red boots. </s><s> The Red Strike Pack can be purchased from the in-game Fortnite store for $4."
"2019-08-26",". </s><s> While Malaika nails the airport look in denim cords teamed with a white crop top, Arjun was dressed in a white tee with","black jacket","and denims. </s><s> Both donned sunglasses as they made their entry into the airport. </s><s> A new video was surfaced on net which"
"2019-10-07","complied with the directive of the national body. </s><s> Uwajeh said: ""We have black bands on our arms, some of us are wearing","black jacket",". </s><s> ""We want the masses to be aware of the plights of the patients, doctors and the society as regard the medical profession"
"2019-10-16","Tuesday while attending a screening of Serendipity in New York City. </s><s> The 40-year-old actress hit the right note with a","black jacket","over a grey sweater along with a snakeskin-print skirt. </s><s> Katie completed her ensemble with open-toed baby blue heels. </s>"
"2019-11-07","long red hair and brown eyes. </s><s> Emma was wearing her school uniform which is a grey jumper, grey and red pin stripe skirt,","black jacket","and carrying a black school bag. </s><s> Gardaí and Emma''s family are very concerned for her whereabouts. </s><s> Anyone with any"
"2019-11-14","asking the public for their help in tracing her whereabouts. </s><s> A description issued to find her said she was wearing a","black jacket",", red hoodie, blue jeans and was carrying a small bag. </s><s> This morning the countywide force issued an update to say the"
"2019-11-18","near the family''s home, saying ""I still can''t think that he''s left us"". </s><s> When last seen he was wearing a blue sports cap,","black jacket","with a hood, bottle green-coloured chino trousers and navy Adidas runners with a white sole and white stripes on the"
"2019-11-26","cuffed beanie and a pair of chunky Celine cat-eye sunglasses. </s><s> She walked with her hubby Joe, 30, who sported a thick","black jacket","over a lilac hoodie. </s><s> East coast chic: She sported a grey blazer over a white collegiate hoodie, plus another couple of"
"2019-11-26","around 12:30 a.m. She was believed to be heading to York University using public transit. </s><s> She was wearing a brown toque,","black jacket",", brown boots and a checkered red shirt. </s><s> She also wears rectangular prescription glasses and was carrying a black"
"2019-11-29",". </s><s> Police describe Del Jones as being about 5''03"" tall, 120 pounds, with brown eyes and long brown hair. </s><s> She was wearing a","black jacket","and jeans when she disappeared. </s><s> Detectives say Del Jones is familiar with public transit, and believe she may be using"
"2019-11-29","than encouraging. </s><s> ""Who was the first President?"" </s><s> Witt asked a woman wearing a red beanie. </s><s> Witt asked a woman wearing a","black jacket","who her favorite president was. </s><s> After a brief moment of reflection, she stated: ""I would say Obama, and Lincoln, and"
"2019-12-07","of travel and destination are not known. </s><s> McGay last seen wearing red shirt, grey sweatpants, brown boots and a","black jacket",". </s><s> Our View: Endless objections to tenders a farce </s><s> IT WOULD BE very interesting to find out whether public tenders in"
"2019-12-20","hospital. </s><s> Barclays PLC Sells 2,580 Shares of BancFirst Co. (NASDAQ:BANF) </s><s> PHOTOS: Hrithik Roshan looks dapper in his","black jacket","and denims as he steps out </s><s> Hrithik Roshan is undeniably one of the most handsome actors in Bollywood. </s><s> In his career of"
"2020-01-03",". </s><s> McCauley is Caucasian, 5-foot-8, 150 pounds, with salt and pepper hair and glasses. </s><s> When last seen, he was wearing a","black jacket","over top of a black hoodie, blue jeans and black runners. </s><s> He may be accompanied by a small Yorkshire Terrier named Tiko. </s>"
"2020-01-11","down while wearing gloves, took a shower, and shaved off all of his hair. </s><s> After dressing in a black balaclava mask,","black jacket",", gloves, blue jeans, and steel toe boots, he set off to the Closs home. </s><s> According to court documents, Jayme heard her dog"
"2020-01-13","residents were asleep inside the home. </s><s> Police released photos Monday of a man described as middle age, Asian, wearing a","black jacket",", black pants, eye glasses and green shoes and carrying a flashlight and black drawstring bag. </s><s> Police said the burglary"
"2020-01-28","style"" cages to protect them from violent attacks by customers. </s><s> The video starts with a screaming woman in a","black jacket","climbing onto the counter and walking on it to the end of the till. </s><s> She bends down to the workers'' faces before yelling: """
"2020-01-29","the administration does not interfere with their private life."" </s><s> People We Meet: Raw Gotti </s><s> Wrapped in a beanie and large","black jacket",", a bright blue collared shirt accents the all-black attire Gotti wears. </s><s> Reggie, AKA ""Gotti,"" sat in front of Valencia"
"2020-02-02","monochromatic ensemble with a classic diamond necklace. </s><s> Meanwhile, Hadid, 20, looked dapper in black pants, a","black jacket",", white collared shirt and plain black tie. </s><s> Lipa was a big winner at last year''s Grammy Awards. </s><s> She took home awards for"
"2020-02-07","her right hand with multiple gold rings and several bracelets. </s><s> For the third slide, Kardashian decided to add a","black jacket","to her look. </s><s> She also showed off her silver stud earrings for the photo, as well as her stunning makeup look. </s><s> The E! star"
"2020-02-10","off her elegant side in a golden embroidered turtleneck black gown at the red carpet. </s><s> She completed her look with a","black jacket",", which added the oomph factor to her chic look. </s><s> Brie Larson too sizzled at the red carpet in a rose gold embellished"
"2020-02-13","in his black tee, black and white printed jacket and a hat. </s><s> Kartik, on the other hand, is his stylish self in white tee and","black jacket",". </s><s> Deepika had earlier shared a post where she was all praise for Hrithik and his performance in his last film, ''War'' along"
"2020-02-18","a male pulled her into a stall and touched her inappropriately, Chicago police said. </s><s> The suspect was wearing a blue hat,","black jacket",", tan pants, white gym shoes and was carrying a white bag. </s><s> Anyone with information is asked to call the Special"
"2020-02-21","from Winnipeg. </s><s> Police spoke with the occupants in the back seat and found several beverage containers hidden under a","black jacket",", Hughes said, so they asked all the occupants to exit the vehicle. </s><s> During a search, police found a rifle in the area where"
"2020-02-25","on the sleeves and a black mask. </s><s> The other man was about 5 feet 10 inches, light skinned and last seen wearing a black hat,","black jacket","and tan pants. </s><s> Police estimate the victim''s loss as $525. </s><s> PNC Bank, 6621 North Ave., was robbed by a gun-toting man Feb."
"2020-03-09",". </s><s> The 20-year-old has been described as around 5ft 9, medium build with blue eyes and short brown hair. </s><s> He was wearing a","black jacket","with a black hooded top underneath, grey jogging bottoms and black and white vans. </s><s> ""20 year old Steven Sinclair was last"
"2020-03-23","the incident happened around 11:30 a.m. Monday inside the feeds store of the victim. </s><s> Nigos said the assailant wearing","black jacket","and bonnet suddenly came inside the store and shot the victim. </s><s> The suspect also carted away the money from the victim''s"
"2020-03-25",", while a search of the area is carried out. </s><s> The male, aged in his late 50s, was last seen wearing a camouflage brown and","black jacket","with black jeans, brown boots and a brown hunting style hat. </s><s> Instead they should contact Northumbria Police on 999"
"2020-04-10","and black trainers. </s><s> Riaaz is described as 5ft 6ins tall, of slim build with short brown hair. </s><s> He was last seen wearing a","black jacket",", black Nike jogging bottoms and grey Nike Air Max trainers. </s><s> Inspector Graeme Penny, of Aberdeen Bucksburn Police"
"2020-04-18","Rye Dag Holmboe, 32, step out for stroll with their dog </s><s> The Crown star, 53, put on a casual chic display in a puffy","black jacket","and a bright pink skirt as she walked beside her writer beau, 32. </s><s> Outing: Helena Bonham Carter, 53, and her boyfriend Rye"
"2020-07-03","described as being a man, around 30-years-old, 6ft 2, with short brown hair. </s><s> He was wearing a bright orange bike helmet,","black jacket",", black jeans and black leather gloves - he also had a black backpack on his person. </s><s> Detective Sergeant Keith Taylor,"
"2020-08-27","Williams vehicle was unmarked and store video showed he did not use his lights in the parking lot. </s><s> Williams was wearing a","black jacket",", khaki pants and a black ball cap, but none of his clothing had markings showing he was the sheriff and that Williams was"
"2020-08-28","build with medium-length black hair that she may be wearing in a bun. </s><s> Police say when she was last seen she was wearing a","black jacket",", light purple and white striped top, black trousers and brown shoes. </s><s> Yes, Republicans Break Every Rule. </s><s> That''s Kind Of"
"2020-09-01","bereaved mother embraced me tightly. </s><s> Her drug addict son was gunned down the previous Saturday evening. </s><s> Where did that","black jacket","in his body and the gun nearby come from? </s><s> I wanted to report the incident to the media but the family was too scared: ""They"
"2020-09-04",", 25, was last seen at 4pm on Tuesday in Southwark. </s><s> Richard is 5ft 8ins tall and is of medium build. </s><s> He was wearing a","black jacket","with a grey fur hood - as pictured above, jeans and black trainers. </s><s> He was also carrying a bag. </s><s> Richard has autism and is"
"2020-09-17","build with light brown or dirty blond hair and between five-foot-eight and six feet. </s><s> He was wearing black pants, a","black jacket",", a black hoodie and sneakers. </s><s> The Foote Field, located on the university''s south campus, is a multi-use sports"
"2020-10-21","trousers and heeled boots. </s><s> Other statement pieces in her winter wardrobe include a baggy brown overcoat and and a sleek","black jacket","with an oversized collar. </s><s> Rosie and fiancé Jason Statham, who usually reside in Los Angeles, recently flew back to"
"2020-10-20",". </s><s> Chivalry is not dead. </s><s> In June, Stassie Karanikolaou posted a photo to instagram where she was wearing an oversized","black jacket",". </s><s> Centineo proceeded to comment on the picture and wrote ""Give me my damn jacket back woman, PLEASE."" </s><s> So, fans"
"2020-12-13","man standing at 5''5"" and weighing 150 pounds. </s><s> Police say he was last seen wearing black sweat pants, a black T-shirt and a","black jacket",". </s><s> Police are concerned over Jackson''s whereabouts because he has been diagnosed with Alzheimer''s. </s><s> If you locate"
"2020-12-21",", and there were no injuries. </s><s> ""We believe it was a white male wearing a black ball cap with a white bill, a red shirt,","black jacket",", blue jeans and workboots,"" said Northport Assistant Police Chief Keith Carpenter. </s><s> If you have any information"
"2020-12-25","on her face. </s><s> She completed the look by wearing goofy Christmas tree-framed sunglasses. </s><s> As for Nick Jonas, he wore a","black jacket","featuring a zipper detail and a hoodie. </s><s> He paired it with a pair of black pants. </s><s> West Hollywood Adding Black, Brown"
"2020-12-05","park between 10pm to 10.15pm on Saturday, September 26. </s><s> ""The other was described a white, with brown hair and wearing a","black jacket","or hoodie. </s><s> The woman claimed that the chemicals used to straighten her hair were harmful that caused her hair to fall out"
